method	pc	rep	rmsd	auc	lambda	type_1_err2	type_1_err4	type_1_err6	type_1_err8	power_calib2	power_calib4	power_calib6	power_calib8
pca-plink-pure	0	1	0.1399262158783055	0.03897796092776566	2.265519319647269	0.08343941673417428	0.00843757561730018	8.258724263816267e-4	5.260333925997622e-5	0.23972602739726023	0.02397260273972602	0.00684931506849315	0.00684931506849315
pca-plink-pure	1	1	0.15007030576837824	0.03757808195015081	2.416149153099634	0.09354977853994172	0.01054170918769923	0.00119935613512745	1.0520667851995245e-4	0.2534246575342466	0.02397260273972602	0.00684931506849315	0.00684931506849315
pca-plink-pure	2	1	0.10802140507198908	0.06646511062646804	1.8791819301068216	0.05933656668525318	0.00437133749250402	2.314546927438954e-4	2.104133570399049e-5	0.2876712328767123	0.04794520547945205	0.00684931506849315	0.00684931506849315
pca-plink-pure	3	1	0.078802005823312	0.0754424226445857	1.5859279817605476	0.042030068068721	0.00223564191854898	1.157273463719477e-4	5.260333925997622e-6	0.3458904109589041	0.04452054794520548	0.00684931506849315	0.00684931506849315
pca-plink-pure	4	1	0.04151791162800442	0.08489535950901776	1.266099702998048	0.02527064418049257	9.88942778087553e-4	3.1562003555985734e-5	0	0.4006849315068493	0.0273972602739726	0.00342465753424657	0.00342465753424657
pca-plink-pure	5	1	0.04424187339045069	0.07644616673592362	1.2836293545968935	0.02685400469221786	0.00121513713690545	5.786367318597385e-5	5.260333925997622e-6	0.3904109589041096	0.02397260273972602	0.00342465753424657	0
pca-plink-pure	6	1	0.03487549468650699	0.0728125375431649	1.219654713335131	0.02426066006670103	0.00114675279586748	7.364467496396672e-5	5.260333925997622e-6	0.3972602739726027	0.02397260273972602	0	0
pca-plink-pure	7	1	0.03377075005525237	0.07314266471991207	1.2112087908294584	0.02390821769365919	0.00113623212801548	8.416534281596196e-5	5.260333925997622e-6	0.3835616438356164	0.02397260273972602	0	0
pca-plink-pure	8	1	0.03166904166749727	0.07206399097412818	1.192548774420962	0.02337692396713343	0.00113623212801548	8.416534281596196e-5	5.260333925997622e-6	0.4041095890410959	0.02397260273972602	0	0
pca-plink-pure	9	1	0.03157258549017584	0.07279673633768557	1.1960953408982384	0.02330327929216946	0.00112571146016349	6.838434103796909e-5	5.260333925997622e-6	0.386986301369863	0.02397260273972602	0	0
pca-plink-pure	10	1	0.03179507206251909	0.07329365594854584	1.1970026048075857	0.02335588263142944	0.00113623212801548	6.838434103796909e-5	5.260333925997622e-6	0.386986301369863	0.02397260273972602	0	0
