"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"1" 0.00194652989317262 0.00193880356939531 0.00182192539720572 0.00184041697481573 0.0018394263570655 0.00182034112290737 0.00204417838754755 0.0384921981373271 0.225135322925106 0.223300948292177 0.223877579945756 0.224594746834051 0.224154761275755 0.224277192513424 0.223088239660088 0.223035009473723 0.223064235127247 0.223311724559765 0.224212960554566 0.223953595972226 0.223318157507708 0.223229247651304 0.220391331335077 0.220171651255616 0.219641445911615 0.219368074668674 0.218703387742763 0.220893583539358 0.220927996932579 0.222799626681162 0.222310596173987 0.223268928558417 0.223152082553903 0.222876192741104 0.223495911745506 0.222884322429953 0.221976833968108 0.220792208711808 0.219458778941777 0.221041083593797 0.219444073278601 0.218156981992433 0.218756702091412 0.218838232717506 0.218650119604366 0.218531244890756 0.218572967586988 0.218352961450456 0.217988392876727 0.218869134364269 0.218440946406319 0.219401388375002 0.219229612674016 0.219312548112534 0.218131435100132 0.219166318945575 0.219536345752459 0.219385710045038 0.219387628195492 0.219914710339346 0.219663678867028 0.219714772699347 0.218955641466358 0.219121345289239 0.218376833213031 0.219046895746084 0.218994840280244 0.219255986649406 0.218562772267061 0.217076549897574 0.216996628166023 0.216763802723389 0.21681855646063 0.216764544911499 0.216969444759561 0.218850268062157 0.21919783860648 0.219439405511671 0.21869633200521 0.218692440437759 0.21868026083466 0.217460985707944 0.218010830009873 0.218168778105956 0.218701614766877 0.217696916029194 0.218367094986787 0.217338021284002 0.217127770213009 0.218089049812949 0 0 0 0 0 0 0 0 0 0
"2" 0.0013345511331334 0.00146935252687807 0.00183556431364854 0.00156949417344114 0.00155251151476016 0.00199440952262343 0.0035799694406555 0.00274446288516004 0.253303417015106 0.252137278489182 0.251143348085991 0.247880332018974 0.247993190152684 0.248389226974513 0.247703047126348 0.246795203411729 0.247890091581269 0.24848814230813 0.24808349332912 0.24683621580462 0.249200249700456 0.249676811719051 0.248861024462264 0.250005042135746 0.250242337467696 0.249404639371613 0.248407361686487 0.250474830702066 0.254623868544965 0.25114061703508 0.251209061235824 0.251462607735324 0.24984326839226 0.25052345372158 0.250159660889913 0.2475225852973 0.249011371348459 0.248647409893932 0.246725203901249 0.242779583200373 0.242395906390374 0.24180299080662 0.239908250172108 0.239702495774745 0.236625211384673 0.237792339370513 0.236514939652412 0.236688335572977 0.234023141594771 0.234882419191479 0.234377629254897 0.235906566495032 0.236082415979797 0.236151020355964 0.233828697990181 0.238029786272553 0.23665315683185 0.235952042182735 0.235299473100737 0.235117417615647 0.234126221036182 0.230925207141849 0.2309686214236 0.234596238880942 0.231980533621866 0.231987630696617 0.231146693745556 0.232707854755457 0.229182957831654 0.229417605824833 0.230729218013985 0.230705087883012 0.229699117548247 0.229566539598662 0.230980986987822 0.228254755794792 0.22893303936319 0.228350805508938 0.227451860559498 0.227791049893173 0.22804148586693 0.227515558502076 0.230323720512649 0.230439529588709 0.230133472085799 0.230538073884176 0.230306392912719 0.22979492839877 0.229484822938702 0.231683619468372 0 0 0 0 0 0 0 0 0 0
"3" 0.0116688030310108 0.0115221737645755 0.0122507143648512 0.0213191758169474 0.0135703642536443 0.0136358411443196 0.00239436264262964 0.126899093313921 0.270390607687927 0.270144805566277 0.270033743404039 0.268752111468748 0.268969800671545 0.274617441687642 0.273905252088335 0.274110876585298 0.2733988240518 0.273482324918281 0.27506762870314 0.276010843906526 0.275863538653944 0.274873734795092 0.277355323585061 0.278072564454612 0.27673170662749 0.277489195424174 0.277815346489081 0.276949334880876 0.277408297512145 0.276796898578566 0.276800146461638 0.275430564915941 0.274754346582669 0.274377696534748 0.274949009704041 0.274964923873859 0.274793807233932 0.272640212071617 0.272776770516268 0.273641305648545 0.273926960350387 0.273486763432072 0.2730852406101 0.273913599813435 0.271931159248253 0.270264214335197 0.269993291828316 0.271460182739937 0.272188292793742 0.272523929320583 0.271351797737763 0.272096601220707 0.271465561139208 0.265747840137468 0.266905223221658 0.267087804834026 0.267102246041602 0.267533521467179 0.267284505321672 0.267710429890968 0.272215203538573 0.271429346340697 0.269812465071794 0.2689262439455 0.269352715360978 0.267849178518794 0.266784903588628 0.266844128583221 0.266714179852473 0.265909850210898 0.265777895335787 0.265498295565675 0.261899601872642 0.262055381493416 0.262524297818193 0.261227695755259 0.260940652177412 0.262101660830822 0.261369844802848 0.261898363784292 0.258284212498359 0.25806115888446 0.257730461104041 0.25679656331683 0.25659905065427 0.256373288341323 0.256389141069632 0.255377919937477 0.25564547963257 0.255734966299914 0 0 0 0 0 0 0 0 0 0
"4" 0.0016140817047521 0.00157596254956963 0.00157730815953491 0.00158437132168584 0.00177202077825961 0.00348892920609678 0.00286429546985402 0.00277147849732081 0.252892991981296 0.2523606411275 0.252581894003306 0.250994530986544 0.249316048257462 0.24969460899606 0.251485516091726 0.248273081430316 0.250812014987895 0.249511167018629 0.249456574211883 0.249463245925816 0.249225309128048 0.251140289585358 0.251291296035255 0.249948534893913 0.250695162904006 0.249649625539585 0.249378829990397 0.249441868764975 0.248253959061938 0.249244346654735 0.248854694432665 0.24856972919884 0.247967740367319 0.244206977720864 0.243944976515099 0.243166581377359 0.243486410889628 0.243776560642835 0.243971132802646 0.244755275472277 0.243682061936398 0.243451309296809 0.242072094753492 0.242657858019572 0.241166216750827 0.239988087697404 0.238657954745694 0.238478838419901 0.239553730001297 0.236006736662268 0.235923748207318 0.236346560522711 0.236265493957948 0.235857321148375 0.236231398520387 0.23542673838116 0.23596254735156 0.235747185645713 0.23590382597871 0.235770802285419 0.236171305148778 0.235808064841544 0.234558494506715 0.236166224402019 0.233551318293836 0.232696636662913 0.23379469525436 0.233740396639096 0.233345284010627 0.233365446155538 0.233690813209568 0.234859352000193 0.23587061620246 0.233671317370056 0.233385972824895 0.232338926238944 0.234029554191087 0.233828008395075 0.235976544567504 0.23633383441988 0.235252289427365 0.235476530548858 0.237303908256874 0.23763749149079 0.237794002768303 0.23337312846848 0.233443831518773 0.23155204215972 0.228951810745523 0.228995110443239 0 0 0 0 0 0 0 0 0 0
"5" 0.00278307070842372 0.00213130042475218 0.00239960435159925 0.00215991176989757 0.00184173584320831 0.00173003195663573 0.00184062243276147 0.00194952908754683 0.268226146376395 0.267806256420333 0.268145635367125 0.268550119194716 0.266061635998973 0.26700928872986 0.266834483266838 0.266769895762794 0.267425946344897 0.268209637748099 0.267905334237087 0.267862240239875 0.267909833834943 0.267283548177418 0.262638723933625 0.262345894938273 0.260926229854455 0.261082166951636 0.260859971245394 0.260949204601017 0.259454078698328 0.258424926216659 0.255794657699526 0.255936117726618 0.255916550332351 0.256944502746786 0.257074809870942 0.257047269883625 0.256167199807176 0.256111113348567 0.256443284308167 0.258226564057338 0.256089408447601 0.259216456461862 0.259765173144194 0.256840487484182 0.257652538494543 0.257434570398504 0.256043627048751 0.255987144991586 0.255820507799142 0.25249562474486 0.254740813660888 0.253416196394949 0.253453540583651 0.250722179542106 0.24673278583279 0.247029925024584 0.246453941147008 0.242378862257504 0.244382645916791 0.245423087398834 0.243921206454346 0.243880449794864 0.244381682496782 0.244941712241831 0.244037243744503 0.242790904108287 0.241908673489438 0.242721816388623 0.244637592739774 0.244659649589539 0.244621977248782 0.242699160205291 0.238270802112347 0.237026466035076 0.237594165608213 0.235999052355986 0.236716603940277 0.238186161502293 0.239553704437887 0.239867142473236 0.239528382194574 0.2393167360612 0.238486355988817 0.236453898113558 0.236211395876547 0.235675588493401 0.237843653986035 0.23826062215646 0.238142886004222 0.238085034642077 0 0 0 0 0 0 0 0 0 0
"6" 0.00211073162352834 0.00209577072025036 0.00177984464981459 0.0017863664224707 0.00168977244149783 0.00340916116658056 0.00551504560774293 0.0207553820611421 0.281834219615806 0.281782218553188 0.279566973366086 0.277531914074981 0.273450155051534 0.2736035512383 0.27334910063251 0.272842250408475 0.273612924404007 0.274504056019334 0.274642934025784 0.275722542428282 0.275807195540771 0.27664928105093 0.274689287294562 0.274022879006123 0.274705426870944 0.273529649393204 0.27272430715978 0.272725850959046 0.273369894214059 0.273034993329019 0.273588568232606 0.272810177443307 0.270840272028254 0.270868612478487 0.271430097496447 0.267875673368076 0.267425385278692 0.268096673568329 0.267580130216998 0.265419813439094 0.262589528769963 0.262557539338253 0.261201568132077 0.260819796967555 0.26003464436242 0.258589461250025 0.261509827861919 0.260583296877341 0.260287041579548 0.259486091107772 0.258886441685901 0.259160835317437 0.260026462705841 0.259275515684386 0.258036725494383 0.258298775718851 0.258243268626411 0.257448784841552 0.255970194268197 0.255912348025593 0.258389948181535 0.258761028084058 0.256945863632175 0.257462393077736 0.257413873917567 0.257118970022599 0.258096917224796 0.258733627515502 0.259268452633468 0.259720833692955 0.256972447030642 0.256338010099661 0.256657488532419 0.25600967332446 0.254448934616692 0.255055646491026 0.253975345655783 0.254236429003211 0.254576080988046 0.254808593681923 0.254051159881669 0.257390406855173 0.256822289154839 0.256947555743073 0.2517042597683 0.250049804394572 0.250875305536617 0.250080461486961 0.250506317929944 0.240890669152975 0 0 0 0 0 0 0 0 0 0
"7" 0.00134864881927175 0.00129392588160874 0.00140585187139831 0.00142254917258414 0.00165284506523296 0.00166196027375334 0.00173232174920667 0.00170225526216517 0.270275934998095 0.269721544864344 0.267753487217574 0.265653484933786 0.265812535998387 0.264662582165937 0.264734755404673 0.265450792125144 0.265261854047648 0.265382018618672 0.266380916350928 0.264587399716293 0.265686343861363 0.263251700239137 0.263036417485448 0.263546395962939 0.262715344879756 0.263436788873385 0.262840829385849 0.262993347825993 0.263998217208649 0.264808580709499 0.264578015265302 0.265942048696738 0.26616059809246 0.265701857968548 0.266371458143241 0.266699529869414 0.265812343001792 0.26726907063345 0.267530478503012 0.268587663904732 0.267879602513972 0.264755323555946 0.264873090571303 0.265241534619641 0.263268204033659 0.26343266950022 0.265247763349606 0.264914975065057 0.264844560259426 0.265798250505513 0.266109759898351 0.266481064315529 0.267370371132352 0.267305705846836 0.265558564793868 0.26537525941433 0.264594806780697 0.26651809651168 0.266172989988081 0.265525418818889 0.266026752291363 0.264267748001184 0.263450406181355 0.26303946375716 0.265127707740147 0.265413178650122 0.265293816804452 0.262600336903059 0.259107362678587 0.254986502850209 0.255723785219635 0.256555415485049 0.257635253515046 0.258017560544782 0.257900365881518 0.257687458645997 0.261371891091967 0.262591521307788 0.262554986999657 0.261234593909296 0.260318319409881 0.260169282996259 0.25927224331281 0.259111944491189 0.258801343813003 0.257020047611569 0.257659827323886 0.257926707835639 0.257733267519988 0.258195335350201 0 0 0 0 0 0 0 0 0 0
"8" 0.00624888541390528 0.00379177125185678 0.00328807326603248 0.0140432699268886 0.0127739223311403 0.0130164953214973 0.0133896662472052 0.289107752976142 0.30828914041177 0.306404150409992 0.305316314713769 0.305212484967376 0.299352465870438 0.299230088267365 0.300747012249682 0.301206184525093 0.300405915760392 0.295809442861281 0.296169594325369 0.295200495407407 0.295249212575354 0.294684080084607 0.293656595099372 0.29515670751651 0.294239409853104 0.293711891878543 0.293333131401305 0.292525468311461 0.29250342937055 0.290117853784265 0.292241087408787 0.290766816788731 0.291198255046546 0.290925093373613 0.293187589991539 0.289942411278091 0.290815000264728 0.290274089748853 0.287709896951721 0.287897532287062 0.28615344324624 0.286957568741012 0.28521068204746 0.284944202758449 0.286237669198019 0.286086214434919 0.285731623858506 0.28820200649554 0.287964705079613 0.288332623738138 0.288078023753714 0.286680731795708 0.28582896692998 0.287344062980854 0.285042713601648 0.28401170081827 0.285084400058065 0.284940541444582 0.282188473133944 0.282391658687889 0.281237212123501 0.281762135518843 0.28261759300673 0.282507606429734 0.284744514194044 0.283835371034627 0.285368840116411 0.28982784263829 0.283145144942857 0.282839398328089 0.28339965519434 0.28414047145072 0.282862807395734 0.281457177397263 0.282497520686032 0.282885929097881 0.281657060956199 0.280187156808973 0.278956430084965 0.278992476517013 0.280507989636137 0.280728599899461 0.27860924070058 0.278401006785734 0.278340473100331 0.279423520071543 0.278877717990813 0.281016039143892 0.281194671653123 0.2804065077261 0 0 0 0 0 0 0 0 0 0
"9" 0.00185961101233769 0.00231588526228555 0.00516287607949192 0.00493367518475708 0.00723996371758772 0.0311585357497273 0.0278893407695538 0.239639333623254 0.247194966403462 0.248140818561312 0.247962115889157 0.247656866595402 0.247598107365394 0.248327090859879 0.248646513818255 0.248449007231067 0.251071651170573 0.249812325486097 0.250765836322653 0.250168095841904 0.248887315005576 0.246322625132102 0.246412039993311 0.245013040145788 0.244787459300702 0.244436923182475 0.244629564536965 0.244466481105608 0.244696820899016 0.245205375370281 0.24469147481313 0.248924486046152 0.248963123175365 0.249016397847795 0.250546486825728 0.252715970984171 0.252599976068103 0.254719569371532 0.254622705685261 0.254309797690618 0.254513324988878 0.25435515140724 0.254456074079483 0.254042417846549 0.251982041408915 0.253144724700746 0.253568697763172 0.253143002673669 0.251676368815402 0.249356418508852 0.249118064738247 0.248900780730221 0.246287383763578 0.246558597129014 0.246800239178238 0.247002635510956 0.246627883982804 0.245588490857209 0.246199715395826 0.238779423098737 0.234308532431709 0.234161602323593 0.233304356983919 0.23182991623841 0.233476167923018 0.233008678497157 0.232390814908213 0.233343603393967 0.232135134147115 0.231836358630216 0.233581788627094 0.236772269129561 0.236340945094986 0.23664782585365 0.233538064200887 0.232846900811251 0.232506472021483 0.233540857345517 0.231910937896803 0.233219310074255 0.228501451246586 0.231008648831398 0.232135470969919 0.231015103697883 0.231608308609324 0.231378046199131 0.230969265981341 0.233266639166272 0.22828923843945 0.227790340719852 0 0 0 0 0 0 0 0 0 0
"10" 0.00144537230241097 0.0014182740475138 0.00143684216136711 0.00387601680582038 0.029690607226848 0.0167821706838643 0.107080724838472 0.127972708397724 0.251060783565908 0.251340109218536 0.250660128547298 0.250509574944086 0.25142572167629 0.250933077626411 0.251730889498306 0.252232244747115 0.251979036761675 0.250280543535031 0.249897984684348 0.251570216741444 0.246603422522817 0.248857535164739 0.248215968007502 0.247708926025838 0.249485790527909 0.24969550760635 0.248765608496091 0.245044232470618 0.245362047564821 0.244775266186639 0.246986489365735 0.247282411144634 0.246664432366742 0.24650606170309 0.244955296231821 0.245243333652643 0.245508365130361 0.243271508323705 0.243303862906122 0.244237436392405 0.244842168479552 0.245162627163016 0.244297358279504 0.243655880033978 0.243701237215557 0.242506865050896 0.241992840381458 0.240890921754057 0.241039126530481 0.240796960452733 0.239900237405267 0.243868110173478 0.24440390359166 0.245025841510629 0.245290217873446 0.244604465571603 0.242817712306181 0.242100304236576 0.24143529871086 0.24087027612979 0.238870291704262 0.238635998446802 0.24050388786309 0.238052836420671 0.237324259804262 0.2368778657737 0.236059154175957 0.233061336997251 0.232665890641732 0.233375253184699 0.233076637323396 0.232629286813672 0.235423669933564 0.234574448662194 0.234679049142123 0.235008628176644 0.234517915170137 0.232870289826983 0.232366185534772 0.232067996639353 0.228889381519349 0.227814785300777 0.228231139532089 0.22872334296776 0.231100780188736 0.230753654306707 0.231070885467716 0.23327572506321 0.232939435867593 0.232986527665124 0 0 0 0 0 0 0 0 0 0
