method	pc	rep	rmsd	auc	lambda	type_1_err2	type_1_err4	type_1_err6	type_1_err8	power_calib2	power_calib4	power_calib6	power_calib8
pca-plink-pure	22	36	0.00793256289706006	0.05998569602252834	1.0466485911577903	0.0119112445675286	1.5039777618736452e-4	3.889597660018048e-6	0	0.6764705882352942	0.2647058823529412	0	0
pca-plink-pure	23	36	0.00748867563270712	0.05889890361670637	1.044361427131243	0.01179326010517472	1.478047110806858e-4	2.5930651066786983e-6	0	0.6176470588235294	0.2647058823529412	0	0
pca-plink-pure	24	36	0.00740458484490843	0.05850314377887319	1.0449274516207896	0.01175695719368121	1.4261858086732842e-4	2.5930651066786983e-6	0	0.6764705882352942	0.2647058823529412	0	0
pca-plink-pure	25	36	0.00758318782908406	0.05888544754534961	1.046349531772332	0.01184123180964827	1.4391511342066776e-4	2.5930651066786983e-6	0	0.6470588235294118	0.2647058823529412	0	0
pca-plink-pure	26	36	0.00762147111358297	0.05906169279986875	1.0461276897579754	0.01186456939560838	1.4261858086732842e-4	2.5930651066786983e-6	0	0.6470588235294118	0.2647058823529412	0	0
pca-plink-pure	27	36	0.00767349468746946	0.06112809547742672	1.0469380635290506	0.01185290060262833	1.4132204831398908e-4	2.5930651066786983e-6	0	0.6470588235294118	0.2647058823529412	0	0
pca-plink-pure	28	36	0.00774907426984431	0.06684131250993622	1.0462603085281703	0.01181400462602815	1.3613591810063166e-4	2.5930651066786983e-6	0	0.6470588235294118	0.2647058823529412	0	0
pca-plink-pure	29	36	0.00645777786616017	0.05947182083064145	1.037119484663013	0.01163249006856064	1.4650817852734647e-4	2.5930651066786983e-6	0	0.6470588235294118	0.2352941176470588	0	0
pca-plink-pure	30	36	0.00604270549686394	0.06728195291755111	1.0353668353175645	0.01155340158280694	1.5039777618736452e-4	2.5930651066786983e-6	0	0.6470588235294118	0.2352941176470588	0	0
pca-plink-pure	31	36	0.00596681089753764	0.07335714403596168	1.035476910277204	0.01150024374812002	1.478047110806858e-4	2.5930651066786983e-6	0	0.6176470588235294	0.2352941176470588	0	0
