method	pc	rep	rmsd	auc	lambda
pca-plink-pure	0	1	0.2106119231412442	0.09216294792499025	3.548484897276135
pca-plink-pure	1	1	0.0661473451251882	0.15293741165147937	1.4685085361816959
pca-plink-pure	2	1	0.028536248619451504	0.19048890767650595	1.1803540303752929
pca-plink-pure	3	1	0.029385666660702765	0.1925588749869824	1.1825128824189022
pca-plink-pure	4	1	0.0303733965439844	0.19213241505691073	1.1965675855287081
pca-plink-pure	5	1	0.01668644131748179	0.19578920073975145	1.1032233823215991
pca-plink-pure	6	1	0.012295792325410955	0.20220940479646202	1.0724038341696076
pca-plink-pure	7	1	0.005407467269020846	0.22247246609211918	1.0285494430732216
pca-plink-pure	8	1	0.0051131903106147744	0.22094335668607334	1.0225449139853606
pca-plink-pure	9	1	0.005056354842552484	0.2194537882545538	1.026003816191496
pca-plink-pure	10	1	0.005061395932606169	0.22149308969537168	1.0291901467990665
pca-plink-pure	11	1	0.003182369905590908	0.22162666604640316	1.0180755375632886
pca-plink-pure	12	1	0.003107566565898675	0.22041291174529876	1.0176147389929802
pca-plink-pure	13	1	0.0032797692440505277	0.22185463917146733	1.0168022150197742
pca-plink-pure	14	1	0.003845818319493193	0.2206589470637047	1.0213859508109768
pca-plink-pure	15	1	0.004289409306672309	0.21996276945627435	1.0231567795622447
pca-plink-pure	16	1	0.004365229113039064	0.218034237709047	1.0208624815877398
pca-plink-pure	17	1	0.004465607429992481	0.21786285683102175	1.0216513134194363
pca-plink-pure	18	1	0.004489680269545041	0.21767179268609824	1.02292196222534
pca-plink-pure	19	1	0.004396293404815321	0.21494135957018418	1.0259610321314123
pca-plink-pure	20	1	0.004497353199565382	0.2161649297820249	1.025450101440226
pca-plink-pure	21	1	0.004542777257224847	0.2174984641048869	1.0266552462407217
pca-plink-pure	22	1	0.004530153975602742	0.21569725346480814	1.0282851488139075
pca-plink-pure	23	1	0.004468529224599536	0.21516019373079429	1.0233845189397965
pca-plink-pure	24	1	0.00446809100885532	0.21508509859588468	1.0231662679614737
pca-plink-pure	25	1	0.0043321147236258855	0.21665124997004107	1.0229172188477011
pca-plink-pure	26	1	0.004365671896510096	0.21754155038294007	1.022708526185323
pca-plink-pure	27	1	0.004195103311717738	0.21653713954308224	1.0211727495810594
pca-plink-pure	28	1	0.004292368485690053	0.21475817325038637	1.0201474702641167
pca-plink-pure	29	1	0.004161943993393732	0.2157141240771276	1.020121433727619
pca-plink-pure	30	1	0.0038097860646018017	0.2147577943899667	1.0149498307415987
pca-plink-pure	31	1	0.003932465544852392	0.21432415990888498	1.015735317664509
pca-plink-pure	32	1	0.003244495700603548	0.2128601746034795	1.0128267596522011
pca-plink-pure	33	1	0.0033557830458429256	0.2124262225483806	1.01390556191272
pca-plink-pure	34	1	0.0033292515004468854	0.21268864979893098	1.0143250608532588
pca-plink-pure	35	1	0.0033497173223940723	0.21257455540824038	1.0138867110049563
pca-plink-pure	36	1	0.0031647869878437492	0.2125715394140218	1.013818378610903
pca-plink-pure	37	1	0.003190391147685487	0.2125371935075499	1.0138466536761983
pca-plink-pure	38	1	0.0031679821557007264	0.21208313971683948	1.0157966656701867
pca-plink-pure	39	1	0.0031433527119373557	0.2111737234157033	1.0155088254141997
pca-plink-pure	40	1	0.0034861639710433655	0.21268638147340288	1.0145112835962264
pca-plink-pure	41	1	0.0034893588573484324	0.2125949316557043	1.015336621644331
pca-plink-pure	42	1	0.0035039580264376157	0.21204850152983618	1.0154805164790133
pca-plink-pure	43	1	0.00345216955961451	0.21252828438457344	1.0145183558383148
pca-plink-pure	44	1	0.003474275365969113	0.21263807367725987	1.0156126297788628
