method	pc	rep	rmsd	auc	lambda	type_1_err2	type_1_err4	type_1_err6	type_1_err8	power_calib2	power_calib4	power_calib6	power_calib8
pca-plink-pure	0	1	0.48056932406642167	1.3153437232235032e-4	56.98665356066629	0.7515814369139638	0.623424075279007	0.5200909309351469	0.4359114197339208	0.05376344086021505	0	0	0
pca-plink-pure	1	1	0.29512755309614286	1.2167185007243576e-4	6.836605958247073	0.3403187442459455	0.16963245147245298	0.09314751168359922	0.0526128694631709	0	0	0	0
pca-plink-pure	2	1	0.08813254625709818	0.00134699941235141	1.6583948650381748	0.04922824659750839	0.00376989680256234	3.2668239181908094e-4	3.5098108211967377e-5	0.21505376344086025	0.01075268817204301	0	0
pca-plink-pure	3	1	0.04818294180859502	0.00370369718692945	1.3156657070888522	0.02562708789309987	8.369571477940329e-4	2.0698940214261028e-5	0	0.3548387096774194	0.04301075268817204	0	0
pca-plink-pure	4	1	0.02673007405942699	0.01187312965620729	1.162343525379312	0.01770705555290562	3.941901058283437e-4	6.299841873968963e-6	0	0.3870967741935484	0.04301075268817204	0.01075268817204301	0
pca-plink-pure	5	1	0.02479703332718967	0.01238195905276593	1.150622131867051	0.01745236194571516	3.8699028654380776e-4	6.299841873968963e-6	0	0.3978494623655914	0.05376344086021505	0.01075268817204301	0
pca-plink-pure	6	1	0.02326583739362685	0.01422274737217241	1.139391902713275	0.01710947055228913	3.860903091332408e-4	7.1998192845359586e-6	0	0.3870967741935484	0.04301075268817204	0.01075268817204301	0
pca-plink-pure	7	1	0.01733463617590572	0.01409445261630602	1.1028446584186369	0.01503412264352164	2.582935168327275e-4	1.7999548211339896e-6	0	0.3763440860215054	0.06451612903225806	0.01075268817204301	0
pca-plink-pure	8	1	0.00733216196649419	0.01699396415253916	1.043263743910796	0.01192020080295984	1.4129645345901818e-4	1.7999548211339896e-6	0	0.3870967741935484	0.06451612903225806	0	0
pca-plink-pure	9	1	0.00623443108367564	0.01669060452894209	1.035981929634724	0.01169070656326526	1.3319665676391523e-4	2.6999322317009845e-6	0	0.3870967741935484	0.07526881720430108	0.01075268817204301	0
pca-plink-pure	10	1	0.006076821202229	0.01544295476046965	1.036362608942239	0.01160880861890366	1.385965212273172e-4	2.6999322317009845e-6	0	0.3870967741935484	0.07526881720430108	0	0
pca-plink-pure	11	1	0.00613432908490041	0.01560268333139679	1.0367577623130793	0.01165650742166371	1.3949649863788418e-4	2.6999322317009845e-6	8.999774105669948e-7	0.3870967741935484	0.07526881720430108	0	0
pca-plink-pure	12	1	0.00618756619724134	0.01594989815806629	1.0366667474703322	0.01168080681174902	1.4129645345901818e-4	2.6999322317009845e-6	0	0.3870967741935484	0.07526881720430108	0	0
pca-plink-pure	13	1	0.00622545177262898	0.01628141891412845	1.0365110778158235	0.01169880635996036	1.403964760484512e-4	2.6999322317009845e-6	0	0.3870967741935484	0.07526881720430108	0	0
pca-plink-pure	14	1	0.00584403005763165	0.01581739187642101	1.0342856868639538	0.0116133085059565	1.4399638569071916e-4	3.5999096422679793e-6	0	0.3978494623655914	0.07526881720430108	0.01075268817204301	0
pca-plink-pure	15	1	0.00566822984347079	0.01669473997808729	1.0328780910309698	0.0115422102905217	1.3949649863788418e-4	3.5999096422679793e-6	0	0.3870967741935484	0.07526881720430108	0.01075268817204301	0
pca-plink-pure	16	1	0.00489719462898251	0.01719791627440011	1.0275996447705922	0.01135772514305153	1.3589671129958655e-4	3.599912882108253e-6	0	0.3870967741935484	0.07526881720430108	0.01075268817204301	0
pca-plink-pure	17	1	0.00456253513923162	0.01830826639708561	1.025892105008926	0.01131452618846624	1.42196558843276e-4	2.6999346615811896e-6	0	0.4086021505376344	0.06451612903225806	0.01075268817204301	0
