method	pc	rep	rmsd	auc	lambda
pca-plink-pure	0	1	0.284373745433451	8.949068133831201e-4	6.401022630681063
pca-plink-pure	1	1	0.23608983828289704	0.05079063754665472	4.221539819537017
pca-plink-pure	2	1	0.06272535828526052	0.1231311066745753	1.428553929521615
pca-plink-pure	3	1	0.0364427999159446	0.12844648753742194	1.230527987815596
pca-plink-pure	4	1	0.02886045341640408	0.13331828328310408	1.176717012873768
pca-plink-pure	5	1	0.02751547671983979	0.1321392703534257	1.168905187283563
pca-plink-pure	6	1	0.01525600121659835	0.13362604978580517	1.0908316085680658
pca-plink-pure	7	1	0.00917656837908911	0.1332084487519276	1.0513090267752936
pca-plink-pure	8	1	0.0094424870973467	0.13309088984020093	1.0525824911224173
pca-plink-pure	9	1	0.0069444647389169	0.13688951249331308	1.0385649047055074
pca-plink-pure	10	1	0.00700467234744857	0.13415240711931928	1.0387567799179536
pca-plink-pure	11	1	0.00411409798364272	0.13271325684213814	1.0226824417960243
pca-plink-pure	12	1	0.00426941637476632	0.13290016509744823	1.02378552538951
pca-plink-pure	13	1	0.0037675635102335	0.13351777442314047	1.020391290529045
pca-plink-pure	14	1	0.00416586501099973	0.13355740429211158	1.0227820393594238
pca-plink-pure	15	1	0.00440971120814856	0.13363704754423933	1.0239208020513215
pca-plink-pure	16	1	0.00472737660470386	0.13427941841086202	1.0256283118801008
pca-plink-pure	17	1	0.00481694248723583	0.1344294893437813	1.0256687094035186
pca-plink-pure	18	1	0.00479290431192021	0.13421419071287258	1.0261488163482224
pca-plink-pure	19	1	0.00413723019692184	0.1337857896737497	1.0218385191968895
pca-plink-pure	20	1	0.00395753456684014	0.13313778119272793	1.0209785279457346
pca-plink-pure	21	1	0.00391052897526866	0.13313409987695057	1.021265132778966
pca-plink-pure	22	1	0.00399466822427947	0.13320752219056334	1.022369467139748
pca-plink-pure	23	1	0.00401863728401929	0.1324813783321667	1.0226776992321542
pca-plink-pure	24	1	0.00408198592872535	0.13258698154185	1.0233607943550245
pca-plink-pure	25	1	0.00405440990035131	0.13292774141514974	1.0221893014426775
pca-plink-pure	26	1	0.00440475722304368	0.1329633616494859	1.024310092186269
pca-plink-pure	27	1	0.00427344355081466	0.13302234267836394	1.024006246692497
pca-plink-pure	28	1	0.00425286937618848	0.13384315344940645	1.0237878985513902
pca-plink-pure	29	1	0.00429762273119021	0.13333814382346207	1.0235600933939497
pca-plink-pure	30	1	0.00428647734948495	0.13187068393154858	1.0237926448872448
pca-plink-pure	31	1	0.00434305514819265	0.13185350311178454	1.0250628690472805
pca-plink-pure	32	1	0.00427899453067062	0.12970166814095055	1.0241605349752494
pca-plink-pure	33	1	0.00420780187100885	0.1280973977953078	1.0231733843032078
pca-plink-pure	34	1	0.00424591812976406	0.1277830240474691	1.0229338207399403
pca-plink-pure	35	1	0.00424590856953936	0.1273222094810544	1.0227440965926111
pca-plink-pure	36	1	0.00428458114401962	0.12742374992715683	1.0223742086564118
pca-plink-pure	37	1	0.00391474663998641	0.12545597677660245	1.0200504274641735
pca-plink-pure	38	1	0.00390475913266094	0.12515159590768615	1.0185435815157848
pca-plink-pure	39	1	0.00382742507929323	0.1268251048053058	1.0191915383695564
pca-plink-pure	40	1	0.00384050606835261	0.12690283440170003	1.019293252406155
pca-plink-pure	41	1	0.00390070667751679	0.12497065518146692	1.0198752941498903
pca-plink-pure	42	1	0.00398182938309794	0.12504002912153697	1.020928792609613
pca-plink-pure	43	1	0.00405871302684027	0.12455583722418176	1.021175118304557
pca-plink-pure	44	1	0.00409305025082059	0.1242535998940612	1.0213835817293546
pca-plink-pure	45	1	0.00397209701370814	0.12278498694778706	1.019820865306421
pca-plink-pure	46	1	0.00399287221453145	0.12550439287485626	1.0202563555966726
pca-plink-pure	47	1	0.00398748795330728	0.12686166131526255	1.0205735917970111
pca-plink-pure	48	1	0.0042758823939491	0.12732848036899622	1.0236028040310825
pca-plink-pure	49	1	0.00430826672919626	0.12722534240729366	1.0237546746519437
pca-plink-pure	50	1	0.0042952163835027	0.12819764571312248	1.0244881573571434
pca-plink-pure	51	1	0.0042015078686373	0.12617619799979282	1.021978347494625
pca-plink-pure	52	1	0.00423516818021536	0.12571179975437166	1.0223979164813697
pca-plink-pure	53	1	0.00426677285868045	0.12552822054302043	1.0221039679146682
pca-plink-pure	54	1	0.00432180252432468	0.1245472821302336	1.0217721649080092
pca-plink-pure	55	1	0.00428504287589663	0.12330751253351604	1.0221395229171593
pca-plink-pure	56	1	0.00429775670725102	0.12367217058877596	1.0223339062782328
pca-plink-pure	57	1	0.00433868896649817	0.123772500981577	1.0234058714106864
pca-plink-pure	58	1	0.00404738903207468	0.12182589037371852	1.019719112737277
pca-plink-pure	59	1	0.00360994137170452	0.121307537351811	1.0176549051042008
pca-plink-pure	60	1	0.00361277251434867	0.12154763823286792	1.017820307193049
pca-plink-pure	61	1	0.00366775876741522	0.12243303465451436	1.0185246675976545
pca-plink-pure	62	1	0.00373898748137216	0.1227729891912914	1.0193381981840997
pca-plink-pure	63	1	0.00373631488570061	0.12233690282552932	1.0186145109976108
pca-plink-pure	64	1	0.00373144143391192	0.12255074832041488	1.0175887497742506
pca-plink-pure	65	1	0.00348651101145815	0.12305605955412532	1.0170761526176522
pca-plink-pure	66	1	0.00353640980498251	0.12119563441117814	1.0181748064620135
pca-plink-pure	67	1	0.00338095584905111	0.12295834945973672	1.0172769170168403
pca-plink-pure	68	1	0.00343884199827174	0.12305221572077192	1.0171918838510143
pca-plink-pure	69	1	0.00348219103002077	0.12284907955596004	1.0175769366535108
