method	pc	rep	rmsd	auc	lambda
pca-plink-pure	0	1	0.07296298759030717	0.02052922579553113	1.470468842061654
pca-plink-pure	1	1	0.02295776217466085	0.023109340868685675	1.128946825613042
pca-plink-pure	2	1	0.023596734118541348	0.023202666210665124	1.1327214816204767
pca-plink-pure	3	1	0.014703494756745894	0.050291392306751344	1.0826738456101848
pca-plink-pure	4	1	0.0028909808912858425	0.06085765107850637	1.0183119037256916
pca-plink-pure	5	1	0.001060598888933813	0.06086796149011903	1.0054648618676212
pca-plink-pure	6	1	7.907010035160486e-4	0.060613983134125256	1.0030125756297419
pca-plink-pure	7	1	-8.375278139153149e-4	0.06198378920961391	0.9970359109196941
pca-plink-pure	8	1	-7.577546039637705e-4	0.06203383043170424	0.9980325475338594
pca-plink-pure	9	1	-0.0010799252661398567	0.06173764286691761	0.9948147147969272
pca-plink-pure	10	1	-0.0010916010297766325	0.06180345581530137	0.9945056608675467
pca-plink-pure	11	1	-0.0012733784573718987	0.06162301312840822	0.9937205593671308
pca-plink-pure	12	1	-0.0015131888483159723	0.061517835717230684	0.9928825308658192
pca-plink-pure	13	1	-0.0014837655555979688	0.06138733359876481	0.9931912184952911
pca-plink-pure	14	1	-0.0015007645773564289	0.06125923769852086	0.9928570034284748
pca-plink-pure	15	1	-0.0015180617869527831	0.06082934064877756	0.992887172269247
pca-plink-pure	16	1	-0.001485857291224702	0.060271555991039796	0.9932678209486184
pca-plink-pure	17	1	-0.0014975212771290512	0.060324962924453086	0.9937948692101518
pca-plink-pure	18	1	-0.0015663699666521656	0.06036730246309892	0.9930101751987209
pca-plink-pure	19	1	-0.0019436981548208525	0.05998356514245552	0.9903738390685703
pca-plink-pure	20	1	-0.0020763657301560716	0.060117153061885434	0.9890517911618645
pca-plink-pure	21	1	-0.0020735215891874866	0.060210211143763716	0.9894082243905876
pca-plink-pure	22	1	-0.0020722734280071505	0.06044650242613057	0.9895980515053656
pca-plink-pure	23	1	-0.0020721781662680757	0.06038758610557992	0.9899453645645819
pca-plink-pure	24	1	-0.002046556914312993	0.06026184148171413	0.9901283183077771
pca-plink-pure	25	1	-0.0020346227858373356	0.060272485054712006	0.9901537948243218
pca-plink-pure	26	1	-0.0020083391152060886	0.06030607465120716	0.9899499960024221
pca-plink-pure	27	1	-0.0022074949586569775	0.059983764588700715	0.9897068667568795
pca-plink-pure	28	1	-0.0021610876636911722	0.060039079860924376	0.9899268389703543
pca-plink-pure	29	1	-0.002121197492732469	0.06025856559373329	0.9905290494927382
pca-plink-pure	30	1	-0.0021182748730978838	0.060339506630464015	0.9902788682555452
pca-plink-pure	31	1	-0.0021081794648563153	0.060343194339344514	0.9903923707291035
pca-plink-pure	32	1	-0.0021330554541649236	0.06037563472701043	0.9901005262864564
pca-plink-pure	33	1	-0.0021017919809525796	0.06028408492972959	0.9900704189017852
pca-plink-pure	34	1	-0.002093303857754135	0.06029623493292072	0.9903112965709875
pca-plink-pure	35	1	-0.002119487064600673	0.06028333204845599	0.9901398984836366
pca-plink-pure	36	1	-0.002107055679805876	0.06028324247141091	0.9904502837892694
pca-plink-pure	37	1	-0.0021201320927822587	0.060636320239730694	0.99056843404814
pca-plink-pure	38	1	-0.0020936658256294227	0.060596438998631805	0.9906402558673703
pca-plink-pure	39	1	-0.0020753563096186896	0.060781443263785914	0.9910643132523418
pca-plink-pure	40	1	-0.002008498419508216	0.060673131440788466	0.9908719649004242
pca-plink-pure	41	1	-0.002006370527682115	0.06059158683753555	0.9906773266712445
pca-plink-pure	42	1	-0.0019491868192867382	0.06067229893081057	0.9913563637250986
pca-plink-pure	43	1	-0.0019474639452717116	0.06157880317048092	0.9918270208150307
pca-plink-pure	44	1	-0.0019487123864833434	0.061569422476886675	0.991196423590847
pca-plink-pure	45	1	-0.0019347687778567468	0.061577566138777344	0.9915997868107054
pca-plink-pure	46	1	-0.0018496988352630556	0.061225739638951684	0.9923395953633182
pca-plink-pure	47	1	-0.0018421867551471202	0.06113439337470867	0.9917365864304771
pca-plink-pure	48	1	-0.0018243502112115092	0.06082536248365582	0.9921493869072102
pca-plink-pure	49	1	-0.0018289136930503115	0.06096531228464813	0.9917273114472915
pca-plink-pure	50	1	-0.0020211829722321987	0.06046034847617806	0.9902325434265912
pca-plink-pure	51	1	-0.002003559984658077	0.0603556274863582	0.990204749283624
pca-plink-pure	52	1	-0.0020194627577665675	0.06064833064810522	0.9903251946562255
pca-plink-pure	53	1	-0.0019672106583825777	0.060188486204826586	0.9894290577839314
pca-plink-pure	54	1	-0.002016356782435149	0.05994175997270153	0.9894776702720003
pca-plink-pure	55	1	-0.0020577571808949122	0.06020648360899942	0.9900542075081247
pca-plink-pure	56	1	-0.002076420590648008	0.060292079782261365	0.9890332776939987
pca-plink-pure	57	1	-0.0020591297899649275	0.06026997627914484	0.9887047054432077
pca-plink-pure	58	1	-0.002149842773068961	0.0604037493188201	0.9885936566638888
pca-plink-pure	59	1	-0.0021805796497654972	0.06041563373805391	0.9885381356648102
pca-plink-pure	60	1	-0.002156986205248898	0.06027671096055736	0.988237436197179
pca-plink-pure	61	1	-0.0021555523839239007	0.06023924739044726	0.9879159924190215
pca-plink-pure	62	1	-0.0021489503929406867	0.06022468714409496	0.9878813087719773
pca-plink-pure	63	1	-0.002135398853652255	0.060264666325971994	0.9879437399720487
pca-plink-pure	64	1	-0.0021181896707587558	0.06025991399405463	0.9882027443714807
pca-plink-pure	65	1	-0.0021167954626553423	0.060349036054750844	0.9885427623284025
