method	pc	rep	rmsd	auc	lambda
pca-plink-pure	0	1	0.31012192787221465	0.00807848155414498	7.907472952546578
pca-plink-pure	1	1	0.3202307483838927	0.008083055503045685	8.42536123520473
pca-plink-pure	2	1	0.14884136026952227	0.12240262748025237	2.4028664386624756
pca-plink-pure	3	1	0.07564729623777162	0.16595660466445442	1.5485367705025044
pca-plink-pure	4	1	0.07854700818792337	0.16763988480027558	1.5730136555339445
pca-plink-pure	5	1	0.06414637109125777	0.19576771506659743	1.4537710453146395
pca-plink-pure	6	1	0.06585756473998773	0.1907337535403504	1.4633774092160277
pca-plink-pure	7	1	0.06128826553317574	0.21461033277532773	1.4308545613480175
pca-plink-pure	8	1	0.024285805366501875	0.31599738955026957	1.1592490564025126
pca-plink-pure	9	1	0.02442425194484334	0.3171409931625123	1.1605595909544362
pca-plink-pure	10	1	0.023497940927130666	0.3215556964720179	1.1479004143992335
pca-plink-pure	11	1	0.021197626022759215	0.32596469874557354	1.1324988778198615
pca-plink-pure	12	1	0.021302226842923336	0.32646189818255605	1.1324272422677182
pca-plink-pure	13	1	0.021424659215832587	0.32604094754663315	1.1344906964129138
pca-plink-pure	14	1	0.020893692971802456	0.33009428283743486	1.1320000586571939
pca-plink-pure	15	1	0.01966263396840331	0.32957231150453214	1.1202811810099704
pca-plink-pure	16	1	0.020159070188597108	0.32979544740680017	1.124329046463861
pca-plink-pure	17	1	0.01938677282471369	0.3308461034112854	1.1212737040361584
pca-plink-pure	18	1	0.019605381096364984	0.3306327372549435	1.1213701994577205
pca-plink-pure	19	1	0.017871251951979937	0.332207479702185	1.1124127916028235
pca-plink-pure	20	1	0.01653364405262707	0.3270164204685618	1.1011779297397075
pca-plink-pure	21	1	0.016668984842301064	0.32714619702192155	1.1021576868494316
pca-plink-pure	22	1	0.01650387259318763	0.325958455517887	1.1018794796010145
pca-plink-pure	23	1	0.016456228743705323	0.3239694318687796	1.0996607231899653
pca-plink-pure	24	1	0.01657499226156778	0.3237476381492755	1.1009650255917016
pca-plink-pure	25	1	0.004039888791644416	0.3749197441466776	1.032777772985351
pca-plink-pure	26	1	0.004178291036661542	0.37499440400360123	1.0333487260166405
pca-plink-pure	27	1	0.003955700648763221	0.3740407290420551	1.0296261832973983
pca-plink-pure	28	1	0.004032042059922835	0.37421583236881356	1.0302816844425042
pca-plink-pure	29	1	0.00415238362794215	0.3744143318971524	1.030851623389632
pca-plink-pure	30	1	0.003978934059423867	0.3760118047941226	1.0304724332117834
pca-plink-pure	31	1	0.003893616181513538	0.3772216212445597	1.0315792876222634
pca-plink-pure	32	1	0.004106546434634438	0.3773241588825769	1.0320447132766153
pca-plink-pure	33	1	0.004003604524254324	0.37754339330295633	1.0313955466331286
pca-plink-pure	34	1	0.004162593914469901	0.37758327709208495	1.0319468417427151
pca-plink-pure	35	1	0.003948541623591017	0.37578798988646145	1.0243290847235396
pca-plink-pure	36	1	0.0036287223490827983	0.37706494009802355	1.0254952459373285
pca-plink-pure	37	1	0.0037127028041362893	0.3771859962302826	1.0275187393467928
pca-plink-pure	38	1	0.0037954793826469515	0.3768165053636278	1.0270571919260438
pca-plink-pure	39	1	0.003668470258625219	0.3776734587173743	1.0260988965652291
pca-plink-pure	40	1	0.0037223155662233468	0.37778445186229326	1.0275972651325889
pca-plink-pure	41	1	0.003738829968009088	0.37952008529664394	1.0266290880959608
pca-plink-pure	42	1	0.0037931081473032064	0.3794340175330291	1.0271380706852462
pca-plink-pure	43	1	0.00396624663845465	0.3800071965847074	1.0298668953982753
pca-plink-pure	44	1	0.004154031752459433	0.3798984324091441	1.0301386398828165
pca-plink-pure	45	1	0.0041356250744194805	0.37966718279996475	1.030427128030929
pca-plink-pure	46	1	0.004167581453871222	0.37968468014832607	1.0321115562921108
pca-plink-pure	47	1	0.004167601327138072	0.3792872015535466	1.0310066677496277
pca-plink-pure	48	1	0.004196495435642327	0.3799539160237614	1.031667587300184
pca-plink-pure	49	1	0.004237173115539782	0.3801347340639261	1.0323598582006361
pca-plink-pure	50	1	0.004267384244355006	0.3800507488673423	1.030377055585562
pca-plink-pure	51	1	0.004372317424661436	0.3799886625876184	1.0317702128211004
pca-plink-pure	52	1	0.004400916024000195	0.380125382216163	1.0319086498233367
pca-plink-pure	53	1	0.0043856513199086	0.38106468083291206	1.0335996364616125
pca-plink-pure	54	1	0.00450694644823979	0.3820315228953905	1.0313692998831594
pca-plink-pure	55	1	0.00452609655525797	0.3821955192348103	1.0332579313665062
pca-plink-pure	56	1	0.00427228889740352	0.3816853324740071	1.0307419100372852
pca-plink-pure	57	1	0.004255502098665374	0.3817923294752111	1.0298168429455163
pca-plink-pure	58	1	0.004216756323264828	0.3807316659461142	1.0305797407912765
pca-plink-pure	59	1	0.004144635001157651	0.3804675521527645	1.0291687058792176
pca-plink-pure	60	1	0.004061569850898266	0.3798196043093732	1.0298263766083322
pca-plink-pure	61	1	0.004020904386142998	0.3782607767278895	1.0272332281487715
pca-plink-pure	62	1	0.00399083695221739	0.37925231609840737	1.0295594585438237
pca-plink-pure	63	1	0.003990948043420388	0.3795003799368633	1.0284875318389688
pca-plink-pure	64	1	0.0039606517936584896	0.3787042833725806	1.0277138721498638
pca-plink-pure	65	1	0.0039117011915898005	0.378984910744195	1.0297286596365238
pca-plink-pure	66	1	0.003900537343259097	0.3783416480094643	1.029259236438109
pca-plink-pure	67	1	0.003943101360690024	0.3778794264136054	1.0298907305273959
pca-plink-pure	68	1	0.003960500229799263	0.37787889086532117	1.0298001591915245
