method	pc	rep	rmsd	auc	lambda
pca-plink-pure	0	1	0.002757111129948149	0.20792863202891487	1.0187516515772976
pca-plink-pure	1	1	0.009032891375223161	0.1962299736475451	1.0567327746619801
pca-plink-pure	2	1	0.001783469501478876	0.17908740721951116	1.0101545713663826
pca-plink-pure	3	1	0.0023562595209090653	0.18115488609781433	1.0164527867691473
pca-plink-pure	4	1	0.0013120101352651068	0.08941057242583242	1.0030172514122506
pca-plink-pure	5	1	0.001029398214734094	0.09512709845652878	1.0046711354396085
pca-plink-pure	6	1	0.0012398653274866083	0.09750618462285567	1.0062379547347173
pca-plink-pure	7	1	0.0013545655535387674	0.07438875432416633	1.0037117813284058
pca-plink-pure	8	1	0.001239473527458023	0.06902824444384205	1.004507296009403
pca-plink-pure	9	1	0.0015719767907503921	0.07081156344824106	1.0059731802390224
pca-plink-pure	10	1	8.809424797710391e-4	0.06500631161978816	1.0021875485852083
pca-plink-pure	11	1	0.0011813626475111842	0.06448546897001937	1.0043224148895065
pca-plink-pure	12	1	0.0012250091195330787	0.05343044617284527	1.0056475538291603
pca-plink-pure	13	1	-0.0010250188373819417	0.11565294127644786	0.9946776070787406
pca-plink-pure	14	1	-0.001992698523950061	0.02986137820162775	0.9978112689592127
pca-plink-pure	15	1	-0.001589011389958623	0.029193930388401387	0.9956423001486091
pca-plink-pure	16	1	-0.0027425678654081527	0.10682939875302071	0.9919035468909118
pca-plink-pure	17	1	-0.003049867520625199	0.10534752613345763	0.9876639780090439
pca-plink-pure	18	1	-0.0029653552399583182	0.10501850280058425	0.9906842775589894
pca-plink-pure	19	1	-0.0024797060100723647	0.10520065883838176	0.9952842383933703
pca-plink-pure	20	1	-0.0029651167664401824	0.10444157433437044	0.9927734624188148
pca-plink-pure	21	1	-0.00246409249985674	0.10458857396194705	0.9933467491741917
pca-plink-pure	22	1	-0.0063195510720724275	0.10330234843048514	0.9741195732109108
pca-plink-pure	23	1	-0.008825419562156859	0.10293500769368702	0.9507172825179128
pca-plink-pure	24	1	-0.008440211822004969	0.10285278718450491	0.9562799557783597
pca-plink-pure	25	1	-0.008789848689131845	0.10280232235113028	0.9592669564946841
pca-plink-pure	26	1	-0.009031225104110452	0.10271552487956179	0.9586875753918771
pca-plink-pure	27	1	-0.008889069752662824	0.10362468079473337	0.9552120489490399
pca-plink-pure	28	1	-0.009219344924501636	0.10665877993165385	0.9526372455257647
pca-plink-pure	29	1	-0.009652377669435549	0.1074021150945866	0.9492875558018874
pca-plink-pure	30	1	-0.008752600141171095	0.10958080648064433	0.9534393642891196
pca-plink-pure	31	1	-0.008071930691437221	0.11054009709949222	0.9603924885931322
pca-plink-pure	32	1	-0.010718808219954615	0.03952906399646922	0.94317917452397
pca-plink-pure	33	1	-0.013721838477586432	0.10652227829397407	0.9207173604203314
pca-plink-pure	34	1	-0.01398335742861007	0.10732334542910164	0.9247268001258082
pca-plink-pure	35	1	-0.013060680757501967	0.10655988938900633	0.9276784625911599
pca-plink-pure	36	1	-0.014620693617127187	0.10593311379405013	0.9232589805798131
pca-plink-pure	37	1	-0.013945375645560806	0.10540758626888799	0.9255959297436639
pca-plink-pure	38	1	-0.013689815448156322	0.10466502934707844	0.927019996147256
pca-plink-pure	39	1	-0.01300410835184245	0.10453970061915155	0.9311840837011849
pca-plink-pure	40	1	-0.01230862803663859	0.10452277229531148	0.9339727086278922
pca-plink-pure	41	1	-0.011241647486076358	0.04989951583788112	0.9436220633135417
pca-plink-pure	42	1	-0.010441941853530229	0.05926350837874421	0.9498583624946187
pca-plink-pure	43	1	-0.009804231691687369	0.05918031303198697	0.9517545732198852
pca-plink-pure	44	1	-0.009481970317381742	0.059153482607584226	0.9538248237489704
pca-plink-pure	45	1	-0.008745192482961203	0.059106893742791725	0.9579546564936898
pca-plink-pure	46	1	-0.007423426429988106	0.054865106936787714	0.970795646489507
pca-plink-pure	47	1	-0.006670246240611746	0.059101523380003476	0.9683798641090311
pca-plink-pure	48	1	-0.005662970151801376	0.07430640737741426	0.9727012158257156
pca-plink-pure	49	1	-0.0032654079270818394	0.07430222277469783	0.9862221498539206
pca-plink-pure	50	1	-0.0023225465454259284	0.03233907703135636	0.987160088951388
pca-plink-pure	51	1	-0.0020422360121952116	0.01734574690805732	0.9963773172937975
pca-plink-pure	52	1	-0.0019903932855226173	0.017959002669777166	0.9959097449530916
pca-plink-pure	53	1	-0.0023664184768027717	0.010628181047028076	0.9959841736583043
pca-plink-pure	54	1	0.0020446524797125597	0.00855180316947711	1.0047296542396111
pca-plink-pure	55	1	-0.011005965242458211	0.008912547927818044	0.9339260718304957
pca-plink-pure	56	1	-0.009322487898290821	0.006837415964212154	0.9428683463982304
pca-plink-pure	57	1	-0.007700177822638531	0.006686148755709068	0.9537797350028941
pca-plink-pure	58	1	-0.011395796966417182	0.005572497592000375	0.9311508423945274
pca-plink-pure	59	1	-0.010021407028108786	0.003986052854902486	0.9467914811372947
pca-plink-pure	60	1	-0.008717031618913776	0.0033557618510800524	0.9536940705953489
pca-plink-pure	61	1	-0.006134791309811662	0.003007532273732442	0.9658774155295576
pca-plink-pure	62	1	-0.004972480525268336	0.0031471974921271073	0.9745820053075352
pca-plink-pure	63	1	-0.004707298850669692	0.00212150291313222	0.9804608739894225
pca-plink-pure	64	1	0.0022463993922326054	0.0023903265843289168	1.0022740013204974
pca-plink-pure	65	1	0.0016989853331760185	0.0023689237155337106	1.0081279970639654
pca-plink-pure	66	1	0.002519461129847762	0.0020104946179477917	1.0160397247760244
