"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91"
"1" 0.259351845820812 0.256357247598207 0.256239715105406 0.256872767015281 0.254732839554828 0.251677822960085 0.252341126608498 0.251965008902282 0.253575681526546 0.253989401920255 0.254282331378135 0.253500729197813 0.253839261385305 0.253092401752128 0.254174183861103 0.254327603141156 0.257212625188654 0.25706485458531 0.257283029156789 0.257574524073375 0.258259464435793 0.258610735697832 0.258893574998583 0.258068557291987 0.257915305964056 0.257206086438836 0.257354258323748 0.257111593776482 0.25662041581983 0.25591005431093 0.256442592271161 0.255989185183681 0.253601397489036 0.254902353594972 0.252424754006029 0.251194698557042 0.246274154397125 0.246866480215255 0.245178184477485 0.241802760880519 0.242996304873315 0.240408316725446 0.240980323237331 0.240726619837367 0.239736966737508 0.239272909037798 0.239893490489451 0.240240262876056 0.240182754924076 0.239797451935609 0.239363527743136 0.241357169353449 0.241043055323307 0.240896862952862 0.239347831705702 0.238372636062039 0.235659379822834 0.236177579483694 0.23543546948944 0.236621574459044 0.237275835588527 0.236530460770193 0.235599382548017 0.234353101908739 0.234335018085209 0.232938497512733 0.232811569630451 0.233606843573759 0.233838882855484 0.232325764235053 0.232299841040435 0.232590493768996 0.230265783732253 0.231375638500138 0.231565594446598 0.230418199981966 0.229783428442396 0.231140292480475 0.232779892249213 0.226746067492462 0.226144377744243 0.225723326252969 0.226303615367627 0.225122974745961 0.224607614343728 0.225013403060305 0.22503342784577 0.223202357336984 0.22298898289427 0.222264957878422 0.220057578467045
"2" 0.208519451365034 0.208171109302333 0.208028078733949 0.207502636534519 0.207386835183512 0.207812956660444 0.207663717607462 0.205569040251583 0.204618315382831 0.203196288245426 0.203035001377806 0.203197811163687 0.204283037789435 0.204392026147173 0.204275193545863 0.204388668509493 0.204954754777185 0.20266859578662 0.201667343919905 0.201094310007905 0.200836541932079 0.200719622821927 0.200352459761003 0.200400246678288 0.202107510652593 0.202316340292545 0.202428379310638 0.20335529539287 0.203796899366259 0.204219416602409 0.204311043839992 0.203659937691923 0.204106855122346 0.203636015127145 0.203407724058303 0.203117722918357 0.201851507732529 0.202000598541115 0.199413788571358 0.199970429443561 0.200125038443173 0.199746916375217 0.199207248733685 0.1973153904087 0.198045149903818 0.194014316639128 0.192471615543796 0.192478074084997 0.192291335857834 0.191663752827111 0.191252416822652 0.191462022982955 0.191322007017158 0.19127968482629 0.191324645245972 0.191203856539564 0.190423716723373 0.190867136046858 0.190915857407936 0.191775463510426 0.192501777005541 0.192570321654873 0.193123458658579 0.192605363387579 0.192872508010514 0.192606735585875 0.191664925694628 0.191962802863578 0.19202341656041 0.191674314447849 0.191648116821885 0.191143231913383 0.192390771849749 0.192656535430626 0.191793285567103 0.193033551826384 0.192638524110747 0.191931758387564 0.192634190851228 0.192561924938959 0.190521411960206 0.191288485237573 0.190449531860043 0.190580971059491 0.191084895402202 0.19118323801617 0.189986740173803 0.190000159731567 0.190821206772121 0.190572641734058 0.189526466137432
"3" 0.252520253019276 0.252300110165748 0.252305293732167 0.253632041382661 0.253515812806844 0.253150935407029 0.253084623314817 0.251702386202464 0.251086177678328 0.251170216330318 0.251075708967938 0.253202925450461 0.251407834648746 0.251048664293625 0.251324873152841 0.251677079647615 0.251660837348188 0.251674267191794 0.250617201580484 0.248582000428096 0.248550338073229 0.250918501915042 0.248800470859999 0.248145275462934 0.248359775090715 0.247689240941085 0.248158362404046 0.247015704327868 0.2464598698253 0.248770181933786 0.249290543411533 0.249029872940049 0.248800154567926 0.247951438968773 0.247848266297062 0.248487765357547 0.248724085641542 0.24742079000908 0.247013079885987 0.247704596779509 0.246974682524091 0.247930998925597 0.247952497534298 0.247826522554625 0.248253127155443 0.247956802355282 0.247433676388394 0.247774177020838 0.247476974234426 0.246423897112536 0.246855516553038 0.246216740345737 0.246946246433879 0.245923192493486 0.245777488435038 0.247389842019876 0.247604742969463 0.248556130707526 0.24878367985924 0.248497957497972 0.250161316640034 0.247864373111919 0.245939739309114 0.245325174842374 0.24604390171118 0.24542641115301 0.24579746757279 0.245779602663799 0.245455281497183 0.245614467621517 0.244111398075421 0.244892929452239 0.245018476277684 0.245356123012778 0.245365434115423 0.244957285166347 0.244636135470179 0.244777709275839 0.243132868420734 0.242065745791183 0.242493159018823 0.241995166835397 0.242348900899406 0.241880126290567 0.241559396932337 0.240882384833389 0.240888016627922 0.242039955693933 0.241315101306948 0.241238315323713 0.242053518336715
"4" 0.277536662326008 0.274325452195601 0.276151541145485 0.276227800070493 0.275803759233825 0.276798143306432 0.276240449564514 0.276132635044908 0.276802832914009 0.276432285862751 0.275638878439332 0.275598206346626 0.274602564207556 0.273108308543328 0.267263212109708 0.26757515507613 0.268095510368342 0.267970568123807 0.264857033586216 0.267833568228383 0.266487378185977 0.265746831847723 0.26576119749316 0.266006282811311 0.265634935928075 0.266359835755186 0.266368332532574 0.265531511115406 0.265538534967337 0.267214267093064 0.267697363261916 0.262519735481973 0.262301793847964 0.260161580002023 0.256285103637148 0.256430697635288 0.256825901498124 0.256902054632295 0.253210634301923 0.253936655216427 0.254375435881374 0.256081187039944 0.2556029153492 0.259034895657023 0.259462071331309 0.250877701054518 0.250780690105569 0.250859948852087 0.250704702074803 0.250174409877037 0.24898977573833 0.249365979653585 0.249768368915631 0.249585077896236 0.249739765383452 0.249046460890557 0.249358259473631 0.25101131246289 0.248690029562035 0.247691175927894 0.248341931260089 0.248807001412011 0.245241192954427 0.24483048095186 0.244564759868297 0.244055754355121 0.244084801704716 0.243968595778441 0.241700469039979 0.240340089995493 0.240160574314653 0.240542379158159 0.240098813106123 0.239851296732089 0.238954100570429 0.238922477870471 0.240398094212413 0.241837444196599 0.240788656237768 0.241300656091666 0.241501015121609 0.242004287699133 0.24175970204626 0.240685798290897 0.23997141097704 0.237968214800096 0.236151741237093 0.236185382559223 0.236513799244376 0.235701670575979 0.234655872697046
"5" 0.295919563868281 0.296725963215896 0.291298853442823 0.29234407465101 0.292386209623892 0.292850075313108 0.292764773244492 0.292965836639874 0.292786914746872 0.287351384904889 0.287361395031764 0.286521768747412 0.286075739536371 0.286216112902447 0.28658267417692 0.287440097798707 0.28541029066956 0.284550605948047 0.283916027870214 0.284485694601436 0.284632105621272 0.284105664439928 0.283920798538844 0.284080682946352 0.284452718179001 0.284191348300373 0.28428527403078 0.284595724261667 0.282529613993492 0.281350354802533 0.280851036648262 0.281556236515081 0.281326628081771 0.280409416804683 0.279759709524927 0.279120667278674 0.278982865364535 0.281001241751191 0.281420633426269 0.280609334292239 0.282160353185038 0.282072768114229 0.282231309130623 0.281934716955259 0.281660283340332 0.282053339707891 0.282205518612605 0.28276104320692 0.2814621919622 0.279704990359519 0.279876003513048 0.278386705968773 0.27603899952188 0.276199456944423 0.277925496550502 0.278267510426367 0.278223214616523 0.274605935744662 0.274416233217483 0.277472297709935 0.27538234604996 0.275431345816721 0.273114101678198 0.273757336698829 0.273355783745208 0.275722907910096 0.275673219448005 0.276160094849263 0.276154470176077 0.276794820331494 0.2738681862023 0.273890658745645 0.273194067495436 0.273836456624445 0.273379727980195 0.273010254215506 0.272337916017232 0.272690401675419 0.27275096148761 0.2729120129679 0.272704863182009 0.273320174516121 0.27238521221213 0.272646703290064 0.278293475060778 0.278319300524141 0.27778677260637 0.27770224725203 0.275399405289299 0.276248559685389 0.277146673921053
"6" 0.293136493487013 0.291711813895162 0.289936400505288 0.291211347996601 0.291257711056671 0.29106171968123 0.289631296979969 0.290174225913248 0.290190947886062 0.285192818503938 0.285249989190134 0.286198139895396 0.287130281243863 0.287220847281236 0.287271752160353 0.28563723556233 0.285831255409036 0.286586110636034 0.284838789204328 0.285989472667865 0.285826481376896 0.285520719258128 0.284659342441481 0.285295612957323 0.283692536457705 0.280686551586406 0.280182420486292 0.278635350716698 0.278563665795565 0.277787421729359 0.277840704902312 0.278479775073141 0.278265321343446 0.274577789056336 0.271659169734598 0.271716088901875 0.271501244783905 0.274649214698686 0.275415411139418 0.273549081210268 0.273330547972307 0.273338342369564 0.273373923674705 0.272876127521959 0.272983167610601 0.273034356945215 0.272857685334254 0.273173095771837 0.26960624546013 0.269650420196574 0.268966452398653 0.269154299340896 0.26971549460888 0.266230199025962 0.266872395771761 0.266081095382514 0.266224056054625 0.266570436060563 0.265891663120296 0.265988018244416 0.266115644777042 0.266269211933567 0.263561942646063 0.263927705394138 0.265333769278459 0.265756396084879 0.265972442298422 0.266399359392114 0.265649965668025 0.265041520067756 0.260696387346851 0.260666884368145 0.260956139058407 0.260513162750808 0.260840063990521 0.259242122765412 0.259272895030419 0.259325505915215 0.259435534138761 0.259638783921925 0.259272365991444 0.258530465063103 0.258318390755692 0.258289358454113 0.258170933673999 0.254886795438773 0.252868667705503 0.252389096790616 0.250911682740793 0.251546444478255 0.252015654070104
"7" 0.307643049401213 0.306099059096972 0.306553182306764 0.306199758350593 0.305731242168389 0.305755032384695 0.306088080910673 0.3053596406548 0.305852664851279 0.30730331565959 0.307924112107112 0.307116171833219 0.306157280393251 0.306810365391234 0.306146194407584 0.306048974902159 0.304765077964535 0.300071777848996 0.299048836035324 0.29940511122815 0.298864443532761 0.297723151367473 0.29801206591449 0.297771601103018 0.297817404867734 0.298714540836899 0.298865057801425 0.298874992997067 0.298403470051302 0.299517128361999 0.297584424694879 0.297380177887515 0.298624616832105 0.297962152316912 0.297944557469131 0.298312385086323 0.297374734808337 0.29594680145023 0.294599792071355 0.293571649915541 0.29443903372046 0.294557732402211 0.293383487452004 0.294756327744137 0.293896998965013 0.292521788972651 0.290586445817399 0.289705760913454 0.289326720227202 0.288039460918473 0.288754951490586 0.288498607881259 0.28848128815814 0.288961958850925 0.289929410019157 0.289578466408886 0.290234029848416 0.287607660941314 0.287243589770812 0.286301452240308 0.285900094563323 0.287001073586994 0.286928286054678 0.288215784105013 0.286712931816829 0.286785612119322 0.287009031369284 0.286650012888161 0.285263063301662 0.285639215244235 0.285854683347326 0.287234256573223 0.287686454329283 0.285844700496584 0.282187866014228 0.281585061305238 0.280604730401882 0.280481756437518 0.280934837542471 0.281178160743347 0.282880391852021 0.281745334264875 0.281509161519552 0.281540588062923 0.281908536218563 0.281984777918387 0.281321118240643 0.281757779395861 0.280590898865789 0.2822334996256 0.281538450021915
"8" 0.273060044447808 0.272336748165581 0.271706561322465 0.27128907500751 0.271114027625382 0.273603437523461 0.274556200327675 0.272930857436191 0.27358107921424 0.27152487322045 0.272482443965066 0.2723595216442 0.273476304132395 0.273761157147958 0.273727580267834 0.274053267067528 0.27420452261475 0.27398400411818 0.272108785618057 0.271799555543075 0.272168321299197 0.273876870305932 0.274857820268069 0.273740640551201 0.273614545973085 0.271713582551321 0.269274597465995 0.268047767704545 0.26951232311398 0.269282955521461 0.268263486887551 0.268741827412921 0.268009886963396 0.267060884519762 0.267202959577475 0.267396471096138 0.266764846338403 0.266685738186245 0.266070900556435 0.266396546338394 0.269102017588683 0.269511575115447 0.268590869326603 0.267177796025516 0.267047881316633 0.267025777568025 0.265774063829935 0.264984319106131 0.264404534480348 0.263697047047136 0.260874641908512 0.261943817823826 0.26262750633437 0.262564036205419 0.262531559007738 0.262810429502434 0.263052426237539 0.261615377058173 0.263749918483175 0.264208708050556 0.261513066754854 0.260743828707332 0.259933300831186 0.25959870162076 0.260957015467246 0.260784585547119 0.260289130701818 0.260090683896931 0.260956927346461 0.260263118088538 0.256220169644064 0.254513003893963 0.255132619133268 0.253419546644131 0.255900461648269 0.254570459425656 0.256565954103032 0.257855068072264 0.255178141157725 0.25531941078215 0.25521773622247 0.255175526093965 0.255598859295796 0.254804191672551 0.254890261090631 0.254983428609682 0.255552229636303 0.25575905786695 0.251091154921171 0.249815069234718 0.248952362598171
"9" 0.281258179279525 0.279120092226219 0.276663067143486 0.277070598808058 0.277810555098573 0.279194754774052 0.279922731011756 0.275958168645403 0.276551290490117 0.276531062286765 0.276213843692016 0.275765820954227 0.275540546959167 0.276499996171913 0.278919419422452 0.278089199129768 0.277882881282838 0.277610422183857 0.273569608807281 0.273129859569542 0.265155886185542 0.262550481745472 0.264453780237304 0.265545162922644 0.265582723415658 0.265609660291828 0.266616957136639 0.266681262073791 0.268107845395918 0.267854996352448 0.268226517481717 0.263594867827804 0.261919901054854 0.262927742475458 0.26146521007722 0.26007129702084 0.258609439230412 0.25635840861607 0.255722213368348 0.256290217568234 0.256156608875042 0.256517794183932 0.251952269517438 0.253057933270495 0.252478872350042 0.248782117874088 0.247556475915907 0.24755115728486 0.247033550469055 0.246960121927804 0.246667353588414 0.244780902998845 0.24486363456426 0.244275944875498 0.244822610155962 0.244470014325827 0.245651881720335 0.246482027628251 0.246064541993268 0.245994358438122 0.246711444728969 0.246081828878566 0.246188595543883 0.246928166462975 0.244881495152295 0.244141748215748 0.243829261919085 0.243882792267427 0.243245532651887 0.243126986363848 0.242479843743072 0.243203496526923 0.243245968298076 0.242523521611682 0.243980469895718 0.246784785244475 0.247295897441226 0.24756185692655 0.248285159513447 0.248170437059036 0.249736178436421 0.249773025873582 0.249428661727207 0.250961125261552 0.251166166128576 0.249804772622389 0.249879084108548 0.250012815577656 0.249356495803809 0.248235124093757 0.246684699171491
"10" 0.264153871371163 0.264553052144968 0.262455371208326 0.261847320805154 0.262113938246816 0.260392567151593 0.260812445043216 0.261059808609447 0.260739036270015 0.260673090054386 0.259040672945036 0.258578355676258 0.258615668195917 0.256589470095231 0.256858530453392 0.256385804584458 0.257060822863155 0.257499394299831 0.257339707827665 0.256649145217289 0.256895319103722 0.257325385167382 0.25719453612173 0.255498118511214 0.252236034075541 0.251432617474086 0.249436238293743 0.247156317599917 0.246719356978172 0.248064443699686 0.247206828662423 0.24747752226433 0.247593126636657 0.245839079064085 0.244466316836565 0.244947056115435 0.241176585713202 0.240695076114179 0.240533175045567 0.239974422238296 0.240101320125621 0.240184339400372 0.23942884969598 0.240591210304936 0.240447415033074 0.239469955304164 0.240175861425116 0.239160217185069 0.238541778916818 0.235322649125101 0.235469311663201 0.235506375706984 0.236907764937766 0.236549316934717 0.236634235967781 0.235931914608857 0.234538222296048 0.234174744967109 0.231462030802578 0.232228342501814 0.232281062137414 0.230003182090928 0.226912462902615 0.226081287756332 0.226402855896433 0.226460738495203 0.225876490297169 0.22481972372842 0.225096039403381 0.22735536063436 0.227333016989904 0.225521973158133 0.226848202751311 0.224204299734246 0.223912884012711 0.224098165482257 0.223865605918841 0.224357365034011 0.224152552791039 0.224061416665895 0.222688125193405 0.221875616850746 0.221729785522615 0.221919788689774 0.21662266292319 0.216629396105444 0.218805179137669 0.217785847455093 0.217739476116402 0.215313224580309 0.216956753000021
