method	pc	rep	rmsd	auc	lambda	type_1_err2	type_1_err4	type_1_err6	type_1_err8	power_calib2	power_calib4	power_calib6	power_calib8
pca-plink-pure	0	1	0.44027925279239183	0.00163916476649091	32.01830435457574	0.6487655423940805	0.49170721965882935	0.379386817737511	0.2932795896702858	0.00925925925925925	0.00925925925925925	0	0
pca-plink-pure	1	1	0.2881058536434267	0.01226817746854953	6.411599053267503	0.32082759635496044	0.14855533249950076	0.07529192899109761	0.03978747779657989	0.03703703703703703	0.01851851851851851	0.00925925925925925	0.00925925925925925
pca-plink-pure	2	1	0.2873044040370287	0.01186818701987223	6.407537720865391	0.32361813270550643	0.1538999190691906	0.08072059951861935	0.0440284624197261	0.05555555555555555	0.01851851851851851	0.00925925925925925	0.00925925925925925
pca-plink-pure	3	1	0.19444649226644004	0.01238424662331847	3.2105540573216653	0.1620875944630714	0.04205248941067656	0.01272295386943863	0.00409383769694039	0.1111111111111111	0.01851851851851851	0.00925925925925925	0.00925925925925925
pca-plink-pure	4	1	0.1955283443849071	0.01258729193258458	3.2493414779607277	0.1637535078776158	0.04257275889976141	0.01297520574293432	0.00419368739686577	0.12037037037037036	0.01851851851851851	0.00925925925925925	0.00925925925925925
pca-plink-pure	5	1	0.19274031040665732	0.01252896715422154	3.1775634399414705	0.16436837181926153	0.04307200739938829	0.01329052058480392	0.00435134481780057	0.12037037037037036	0.01851851851851851	0.00925925925925925	0.00925925925925925
pca-plink-pure	6	1	0.14319039913447965	0.02439829198952973	2.2957561927155052	0.10241426063924829	0.01756829193950159	0.00334233732381783	7.357346310290825e-4	0.1574074074074074	0.03703703703703703	0.00925925925925925	0.00925925925925925
pca-plink-pure	7	1	0.14348429013676228	0.02402631768167971	2.2971187497258994	0.10293453012833316	0.01783630955509076	0.00341591078692074	7.830318573095235e-4	0.1574074074074074	0.03703703703703703	0.00925925925925925	0.00925925925925925
pca-plink-pure	8	1	0.07795569796523544	0.11737069303936556	1.5677416443048031	0.03954573641781318	0.00187086806175966	8.93392051963886e-5	2.1020989457973788e-5	0.2777777777777778	0.12962962962962962	0.06481481481481481	0.05555555555555555
pca-plink-pure	9	1	0.05772822414329839	0.13572228900263503	1.392122403859489	0.02971316859884594	9.984969992537548e-4	8.408395783189515e-5	1.0510494728986894e-5	0.2962962962962963	0.12962962962962962	0.06481481481481481	0.05555555555555555
pca-plink-pure	10	1	0.05689618571972096	0.13551218816005167	1.387236486721181	0.02932428029387343	9.511997729733138e-4	7.88287104674017e-5	1.0510494728986894e-5	0.2962962962962963	0.12962962962962962	0.05555555555555555	0.05555555555555555
pca-plink-pure	11	1	0.05391348192679075	0.1382352659385948	1.3591985358031022	0.02784230053708628	8.250738362254711e-4	7.357346310290826e-5	1.0510494728986894e-5	0.28703703703703703	0.12962962962962962	0.05555555555555555	0.05555555555555555
pca-plink-pure	12	1	0.05062685715377636	0.13593859774500877	1.3319838086864204	0.0266230831485238	7.725213625805366e-4	6.831821573841481e-5	1.0510494728986894e-5	0.28703703703703703	0.12962962962962962	0.07407407407407407	0.05555555555555555
pca-plink-pure	13	1	0.05076166423347891	0.13564150746604087	1.3356578665760723	0.02670716710635569	7.725213625805366e-4	6.831821573841481e-5	1.0510494728986894e-5	0.28703703703703703	0.12962962962962962	0.07407407407407407	0.05555555555555555
pca-plink-pure	14	1	0.04721628557200167	0.13027204536432754	1.3142805665024493	0.02436858202915611	6.779269100196546e-4	4.2041978915947576e-5	1.0510494728986894e-5	0.3055555555555556	0.1388888888888889	0.06481481481481481	0.03703703703703703
pca-plink-pure	15	1	0.04771068507086774	0.1311411871166509	1.320009722600817	0.02451572895536193	7.042031468421218e-4	4.2041978915947576e-5	1.0510494728986894e-5	0.3055555555555556	0.1388888888888889	0.05555555555555555	0.03703703703703703
pca-plink-pure	16	1	0.03821498344428976	0.13601009042489243	1.2438950172446115	0.02119441262100207	5.307799838138381e-4	4.2041978915947576e-5	1.0510494728986894e-5	0.28703703703703703	0.14814814814814814	0.05555555555555555	0.04629629629629629
pca-plink-pure	17	1	0.03109799175972799	0.14054273408732096	1.1919154585148284	0.01901874021210178	4.7297226280441023e-4	3.153148418696068e-5	1.0510494728986894e-5	0.2777777777777778	0.14814814814814814	0.05555555555555555	0.04629629629629629
pca-plink-pure	18	1	0.03007001773568258	0.14522582083051766	1.1857051815683923	0.0187612330912416	4.151645417949823e-4	2.6276236822467233e-5	1.0510494728986894e-5	0.28703703703703703	0.1574074074074074	0.06481481481481481	0.04629629629629629
pca-plink-pure	19	1	0.02744281989962064	0.1473428717931574	1.1660353966449704	0.01779426757617481	4.046540470659954e-4	2.6276236822467233e-5	1.0510494728986894e-5	0.28703703703703703	0.14814814814814814	0.07407407407407407	0.05555555555555555
pca-plink-pure	20	1	0.02743187812332767	0.14774014217550688	1.1674853275107169	0.01778901232881031	4.204197891594757e-4	2.6276236822467233e-5	1.0510494728986894e-5	0.28703703703703703	0.1574074074074074	0.07407407407407407	0.05555555555555555
pca-plink-pure	21	1	0.0273634594362627	0.1495720138110853	1.1656875137805112	0.01783105430772626	4.046540470659954e-4	2.6276236822467233e-5	1.0510494728986894e-5	0.28703703703703703	0.1574074074074074	0.06481481481481481	0.04629629629629629
pca-plink-pure	22	1	0.02669821380089829	0.15188311490128878	1.1607368474410145	0.01772594936043639	3.9939879970150193e-4	2.6276236822467233e-5	1.0510494728986894e-5	0.2777777777777778	0.1574074074074074	0.05555555555555555	0.03703703703703703
